"salary","max","count"
"$40,825.00","$40,825.00",6
"$40,826.00","$40,826.00",10
"$40,827.00","$40,827.00",6
"$40,828.00","$40,828.00",10
"$40,829.00","$40,829.00",10
"$40,830.00","$40,830.00",10
"$40,831.00","$40,831.00",5
"$40,832.00","$40,832.00",6
"$40,833.00","$40,833.00",6
"$40,834.00","$40,834.00",2
"$40,835.00","$40,835.00",4
"$40,836.00","$40,836.00",7
"$40,837.00","$40,837.00",8
"$40,838.00","$40,838.00",7
"$40,839.00","$40,839.00",4
"$40,840.00","$40,840.00",6
"$40,841.00","$40,841.00",6
"$40,842.00","$40,842.00",2
"$40,843.00","$40,843.00",8
"$40,844.00","$40,844.00",6
"$40,845.00","$40,845.00",6
"$40,846.00","$40,846.00",5
"$40,847.00","$40,847.00",9
"$40,848.00","$40,848.00",4
"$40,849.00","$40,849.00",5
"$40,850.00","$40,850.00",3
"$40,851.00","$40,851.00",8
"$40,852.00","$40,852.00",7
"$40,853.00","$40,853.00",5
"$40,854.00","$40,854.00",6
"$40,855.00","$40,855.00",8
"$40,856.00","$40,856.00",9
"$40,857.00","$40,857.00",8
"$40,858.00","$40,858.00",8
"$40,859.00","$40,859.00",4
"$40,860.00","$40,860.00",6
"$40,861.00","$40,861.00",5
"$40,862.00","$40,862.00",6
"$40,863.00","$40,863.00",4
"$40,864.00","$40,864.00",7
"$40,865.00","$40,865.00",7
"$40,866.00","$40,866.00",9
"$40,867.00","$40,867.00",10
"$40,868.00","$40,868.00",5
"$40,869.00","$40,869.00",10
"$40,870.00","$40,870.00",5
"$40,871.00","$40,871.00",5
"$40,872.00","$40,872.00",8
"$40,873.00","$40,873.00",5
"$40,874.00","$40,874.00",6
"$40,875.00","$40,875.00",5
"$40,876.00","$40,876.00",5
"$40,877.00","$40,877.00",8
"$40,878.00","$40,878.00",2
"$40,879.00","$40,879.00",2
"$40,880.00","$40,880.00",5
"$40,881.00","$40,881.00",8
"$40,882.00","$40,882.00",7
"$40,883.00","$40,883.00",5
"$40,884.00","$40,884.00",4
"$40,885.00","$40,885.00",6
"$40,886.00","$40,886.00",4
"$40,887.00","$40,887.00",6
"$40,888.00","$40,888.00",7
"$40,889.00","$40,889.00",1
"$40,890.00","$40,890.00",5
"$40,891.00","$40,891.00",8
"$40,892.00","$40,892.00",6
"$40,893.00","$40,893.00",5
"$40,894.00","$40,894.00",9
"$40,895.00","$40,895.00",10
"$40,896.00","$40,896.00",5
"$40,897.00","$40,897.00",7
"$40,898.00","$40,898.00",5
"$40,899.00","$40,899.00",2
"$40,900.00","$40,900.00",5
"$40,901.00","$40,901.00",4
"$40,902.00","$40,902.00",3
"$40,903.00","$40,903.00",3
"$40,904.00","$40,904.00",3
"$40,905.00","$40,905.00",4
"$40,906.00","$40,906.00",10
"$40,907.00","$40,907.00",7
"$40,908.00","$40,908.00",7
"$40,909.00","$40,909.00",10
"$40,910.00","$40,910.00",8
"$40,911.00","$40,911.00",6
"$40,912.00","$40,912.00",9
"$40,913.00","$40,913.00",10
"$40,914.00","$40,914.00",6
"$40,915.00","$40,915.00",8
"$40,916.00","$40,916.00",5
"$40,917.00","$40,917.00",8
"$40,918.00","$40,918.00",3
"$40,919.00","$40,919.00",3
"$40,920.00","$40,920.00",4
"$40,921.00","$40,921.00",8
"$40,922.00","$40,922.00",5
"$40,923.00","$40,923.00",7
"$40,924.00","$40,924.00",5
"$40,925.00","$40,925.00",6
"$40,926.00","$40,926.00",4
"$40,927.00","$40,927.00",8
"$40,928.00","$40,928.00",1
"$40,929.00","$40,929.00",8
"$40,930.00","$40,930.00",7
"$40,931.00","$40,931.00",4
"$40,932.00","$40,932.00",6
"$40,933.00","$40,933.00",2
"$40,934.00","$40,934.00",3
"$40,935.00","$40,935.00",7
"$40,936.00","$40,936.00",4
"$40,937.00","$40,937.00",6
"$40,938.00","$40,938.00",12
"$40,939.00","$40,939.00",3
"$40,940.00","$40,940.00",3
"$40,941.00","$40,941.00",5
"$40,942.00","$40,942.00",6
"$40,943.00","$40,943.00",3
"$40,944.00","$40,944.00",5
"$40,945.00","$40,945.00",5
"$40,946.00","$40,946.00",7
"$40,947.00","$40,947.00",4
"$40,948.00","$40,948.00",4
"$40,949.00","$40,949.00",6
"$40,950.00","$40,950.00",4
"$40,951.00","$40,951.00",7
"$40,952.00","$40,952.00",10
"$40,953.00","$40,953.00",2
"$40,954.00","$40,954.00",14
"$40,955.00","$40,955.00",6
"$40,956.00","$40,956.00",13
"$40,957.00","$40,957.00",3
"$40,958.00","$40,958.00",8
"$40,959.00","$40,959.00",8
"$40,960.00","$40,960.00",7
"$40,961.00","$40,961.00",8
"$40,962.00","$40,962.00",7
"$40,963.00","$40,963.00",8
"$40,964.00","$40,964.00",5
"$40,965.00","$40,965.00",5
"$40,966.00","$40,966.00",9
"$40,967.00","$40,967.00",5
"$40,968.00","$40,968.00",3
"$40,969.00","$40,969.00",8
"$40,970.00","$40,970.00",7
"$40,971.00","$40,971.00",6
"$40,972.00","$40,972.00",4
"$40,973.00","$40,973.00",9
"$40,974.00","$40,974.00",4
"$40,975.00","$40,975.00",9
"$40,976.00","$40,976.00",2
"$40,977.00","$40,977.00",8
"$40,978.00","$40,978.00",8
"$40,979.00","$40,979.00",4
"$40,980.00","$40,980.00",4
"$40,981.00","$40,981.00",7
"$40,982.00","$40,982.00",1
"$40,983.00","$40,983.00",4
"$40,984.00","$40,984.00",5
"$40,985.00","$40,985.00",11
"$40,986.00","$40,986.00",5
"$40,987.00","$40,987.00",8
"$40,988.00","$40,988.00",4
"$40,989.00","$40,989.00",8
"$40,990.00","$40,990.00",3
"$40,991.00","$40,991.00",7
"$40,992.00","$40,992.00",7
"$40,993.00","$40,993.00",2
"$40,994.00","$40,994.00",12
"$40,995.00","$40,995.00",8
"$40,996.00","$40,996.00",4
"$40,997.00","$40,997.00",5
"$40,998.00","$40,998.00",5
"$40,999.00","$40,999.00",5
"$41,000.00","$41,000.00",4
"$41,001.00","$41,001.00",7
"$41,002.00","$41,002.00",8
"$41,003.00","$41,003.00",8
"$41,004.00","$41,004.00",7
"$41,005.00","$41,005.00",6
"$41,006.00","$41,006.00",7
"$41,007.00","$41,007.00",10
"$41,008.00","$41,008.00",6
"$41,009.00","$41,009.00",4
"$41,010.00","$41,010.00",7
"$41,011.00","$41,011.00",2
"$41,012.00","$41,012.00",10
"$41,013.00","$41,013.00",6
"$41,014.00","$41,014.00",3
"$41,015.00","$41,015.00",8
"$41,016.00","$41,016.00",6
"$41,017.00","$41,017.00",4
"$41,018.00","$41,018.00",6
"$41,019.00","$41,019.00",2
"$41,020.00","$41,020.00",8
"$41,021.00","$41,021.00",2
"$41,022.00","$41,022.00",8
"$41,023.00","$41,023.00",4
"$41,024.00","$41,024.00",5
"$41,025.00","$41,025.00",3
"$41,026.00","$41,026.00",7
"$41,027.00","$41,027.00",5
"$41,028.00","$41,028.00",6
"$41,029.00","$41,029.00",2
"$41,030.00","$41,030.00",10
"$41,031.00","$41,031.00",9
"$41,032.00","$41,032.00",2
"$41,033.00","$41,033.00",9
"$41,034.00","$41,034.00",7
"$41,035.00","$41,035.00",5
"$41,036.00","$41,036.00",8
"$41,037.00","$41,037.00",4
"$41,038.00","$41,038.00",1
"$41,039.00","$41,039.00",4
"$41,040.00","$41,040.00",9
"$41,041.00","$41,041.00",3
"$41,042.00","$41,042.00",6
"$41,043.00","$41,043.00",6
"$41,044.00","$41,044.00",10
"$41,045.00","$41,045.00",8
"$41,046.00","$41,046.00",10
"$41,047.00","$41,047.00",7
"$41,048.00","$41,048.00",3
"$41,049.00","$41,049.00",11
"$41,050.00","$41,050.00",7
"$41,051.00","$41,051.00",6
"$41,052.00","$41,052.00",10
"$41,053.00","$41,053.00",8
"$41,054.00","$41,054.00",7
"$41,056.00","$41,056.00",6
"$41,057.00","$41,057.00",3
"$41,058.00","$41,058.00",10
"$41,059.00","$41,059.00",7
"$41,060.00","$41,060.00",4
"$41,061.00","$41,061.00",7
"$41,062.00","$41,062.00",5
"$41,063.00","$41,063.00",4
"$41,064.00","$41,064.00",8
"$41,065.00","$41,065.00",13
"$41,066.00","$41,066.00",4
"$41,067.00","$41,067.00",7
"$41,068.00","$41,068.00",7
"$41,069.00","$41,069.00",4
"$41,070.00","$41,070.00",4
"$41,071.00","$41,071.00",3
"$41,072.00","$41,072.00",11
"$41,073.00","$41,073.00",4
"$41,074.00","$41,074.00",4
"$41,075.00","$41,075.00",5
"$41,076.00","$41,076.00",11
"$41,077.00","$41,077.00",7
"$41,078.00","$41,078.00",6
"$41,079.00","$41,079.00",8
"$41,080.00","$41,080.00",4
"$41,081.00","$41,081.00",7
"$41,082.00","$41,082.00",6
"$41,083.00","$41,083.00",6
"$41,084.00","$41,084.00",6
"$41,085.00","$41,085.00",2
"$41,086.00","$41,086.00",7
"$41,087.00","$41,087.00",7
"$41,088.00","$41,088.00",8
"$41,089.00","$41,089.00",7
"$41,090.00","$41,090.00",2
"$41,091.00","$41,091.00",10
"$41,092.00","$41,092.00",6
"$41,093.00","$41,093.00",9
"$41,094.00","$41,094.00",7
"$41,095.00","$41,095.00",7
"$41,096.00","$41,096.00",4
"$41,097.00","$41,097.00",7
"$41,098.00","$41,098.00",6
"$41,099.00","$41,099.00",9
"$41,100.00","$41,100.00",7
"$41,101.00","$41,101.00",9
"$41,102.00","$41,102.00",7
"$41,103.00","$41,103.00",5
"$41,104.00","$41,104.00",7
"$41,105.00","$41,105.00",6
"$41,106.00","$41,106.00",8
"$41,107.00","$41,107.00",10
"$41,108.00","$41,108.00",8
"$41,109.00","$41,109.00",7
"$41,110.00","$41,110.00",8
"$41,111.00","$41,111.00",13
"$41,112.00","$41,112.00",8
"$41,113.00","$41,113.00",9
"$41,114.00","$41,114.00",7
"$41,115.00","$41,115.00",5
"$41,116.00","$41,116.00",4
"$41,117.00","$41,117.00",3
"$41,118.00","$41,118.00",3
"$41,119.00","$41,119.00",9
"$41,120.00","$41,120.00",3
"$41,121.00","$41,121.00",4
"$41,122.00","$41,122.00",5
"$41,123.00","$41,123.00",5
"$41,124.00","$41,124.00",3
"$41,125.00","$41,125.00",5
"$41,126.00","$41,126.00",4
"$41,127.00","$41,127.00",5
"$41,128.00","$41,128.00",5
"$41,129.00","$41,129.00",9
"$41,130.00","$41,130.00",7
"$41,131.00","$41,131.00",7
"$41,132.00","$41,132.00",8
"$41,133.00","$41,133.00",5
"$41,134.00","$41,134.00",7
"$41,135.00","$41,135.00",5
"$41,136.00","$41,136.00",2
"$41,137.00","$41,137.00",4
"$41,138.00","$41,138.00",12
"$41,139.00","$41,139.00",3
"$41,140.00","$41,140.00",4
"$41,141.00","$41,141.00",5
"$41,142.00","$41,142.00",5
"$41,143.00","$41,143.00",6
"$41,144.00","$41,144.00",6
"$41,145.00","$41,145.00",8
"$41,146.00","$41,146.00",4
"$41,147.00","$41,147.00",4
"$41,148.00","$41,148.00",6
"$41,149.00","$41,149.00",7
"$41,150.00","$41,150.00",3
"$41,151.00","$41,151.00",10
"$41,152.00","$41,152.00",4
"$41,153.00","$41,153.00",4
"$41,154.00","$41,154.00",2
"$41,155.00","$41,155.00",4
"$41,156.00","$41,156.00",5
"$41,157.00","$41,157.00",10
"$41,158.00","$41,158.00",3
"$41,159.00","$41,159.00",4
"$41,160.00","$41,160.00",8
"$41,161.00","$41,161.00",6
"$41,162.00","$41,162.00",3
"$41,163.00","$41,163.00",3
"$41,164.00","$41,164.00",8
"$41,165.00","$41,165.00",7
"$41,166.00","$41,166.00",7
"$41,167.00","$41,167.00",4
"$41,168.00","$41,168.00",9
"$41,169.00","$41,169.00",7
"$41,170.00","$41,170.00",5
"$41,171.00","$41,171.00",9
"$41,172.00","$41,172.00",1
"$41,173.00","$41,173.00",10
"$41,174.00","$41,174.00",8
"$41,175.00","$41,175.00",6
"$41,176.00","$41,176.00",10
"$41,177.00","$41,177.00",5
"$41,178.00","$41,178.00",6
"$41,179.00","$41,179.00",6
"$41,180.00","$41,180.00",2
"$41,181.00","$41,181.00",7
"$41,182.00","$41,182.00",7
"$41,183.00","$41,183.00",8
"$41,184.00","$41,184.00",6
"$41,185.00","$41,185.00",5
"$41,186.00","$41,186.00",8
"$41,187.00","$41,187.00",9
"$41,188.00","$41,188.00",6
"$41,189.00","$41,189.00",8
"$41,190.00","$41,190.00",5
"$41,191.00","$41,191.00",8
"$41,192.00","$41,192.00",8
"$41,193.00","$41,193.00",5
"$41,194.00","$41,194.00",4
"$41,195.00","$41,195.00",7
"$41,196.00","$41,196.00",5
"$41,197.00","$41,197.00",7
"$41,198.00","$41,198.00",7
"$41,199.00","$41,199.00",4
"$41,200.00","$41,200.00",5
"$41,201.00","$41,201.00",8
"$41,202.00","$41,202.00",6
"$41,203.00","$41,203.00",6
"$41,204.00","$41,204.00",5
"$41,205.00","$41,205.00",9
"$41,206.00","$41,206.00",7
"$41,207.00","$41,207.00",5
"$41,208.00","$41,208.00",4
"$41,209.00","$41,209.00",4
"$41,210.00","$41,210.00",4
"$41,211.00","$41,211.00",8
"$41,212.00","$41,212.00",5
"$41,213.00","$41,213.00",5
"$41,214.00","$41,214.00",3
"$41,215.00","$41,215.00",7
"$41,216.00","$41,216.00",7
"$41,217.00","$41,217.00",5
"$41,218.00","$41,218.00",7
"$41,219.00","$41,219.00",6
"$41,220.00","$41,220.00",5
"$41,221.00","$41,221.00",5
"$41,222.00","$41,222.00",5
"$41,223.00","$41,223.00",10
"$41,224.00","$41,224.00",1
"$41,225.00","$41,225.00",8
"$41,226.00","$41,226.00",4
"$41,227.00","$41,227.00",3
"$41,228.00","$41,228.00",6
"$41,229.00","$41,229.00",4
"$41,230.00","$41,230.00",9
"$41,231.00","$41,231.00",2
"$41,232.00","$41,232.00",5
"$41,233.00","$41,233.00",2
"$41,234.00","$41,234.00",8
"$41,235.00","$41,235.00",5
"$41,236.00","$41,236.00",7
"$41,237.00","$41,237.00",5
"$41,238.00","$41,238.00",9
"$41,239.00","$41,239.00",7
"$41,240.00","$41,240.00",7
"$41,241.00","$41,241.00",2
"$41,242.00","$41,242.00",6
"$41,243.00","$41,243.00",5
"$41,244.00","$41,244.00",4
"$41,245.00","$41,245.00",10
"$41,246.00","$41,246.00",7
"$41,247.00","$41,247.00",5
"$41,248.00","$41,248.00",7
"$41,249.00","$41,249.00",7
"$41,250.00","$41,250.00",6
"$41,251.00","$41,251.00",10
"$41,252.00","$41,252.00",4
"$41,253.00","$41,253.00",6
"$41,254.00","$41,254.00",7
"$41,255.00","$41,255.00",7
"$41,256.00","$41,256.00",7
"$41,257.00","$41,257.00",5
"$41,258.00","$41,258.00",7
"$41,259.00","$41,259.00",4
"$41,260.00","$41,260.00",7
"$41,261.00","$41,261.00",6
"$41,262.00","$41,262.00",10
"$41,263.00","$41,263.00",9
"$41,264.00","$41,264.00",5
"$41,265.00","$41,265.00",6
"$41,266.00","$41,266.00",4
"$41,267.00","$41,267.00",9
"$41,268.00","$41,268.00",5
"$41,269.00","$41,269.00",4
"$41,270.00","$41,270.00",8
"$41,271.00","$41,271.00",6
"$41,272.00","$41,272.00",8
"$41,273.00","$41,273.00",4
"$41,274.00","$41,274.00",6
"$41,275.00","$41,275.00",7
"$41,276.00","$41,276.00",7
"$41,277.00","$41,277.00",3
"$41,278.00","$41,278.00",4
"$41,279.00","$41,279.00",5
"$41,280.00","$41,280.00",12
"$41,281.00","$41,281.00",4
"$41,282.00","$41,282.00",7
"$41,283.00","$41,283.00",7
"$41,284.00","$41,284.00",5
"$41,285.00","$41,285.00",10
"$41,286.00","$41,286.00",6
"$41,287.00","$41,287.00",9
"$41,288.00","$41,288.00",5
"$41,289.00","$41,289.00",3
"$41,290.00","$41,290.00",9
"$41,291.00","$41,291.00",5
"$41,292.00","$41,292.00",4
"$41,294.00","$41,294.00",3
"$41,295.00","$41,295.00",5
"$41,296.00","$41,296.00",5
"$41,297.00","$41,297.00",6
"$41,298.00","$41,298.00",6
"$41,299.00","$41,299.00",8
"$41,300.00","$41,300.00",7
"$41,301.00","$41,301.00",4
"$41,302.00","$41,302.00",6
"$41,303.00","$41,303.00",7
"$41,304.00","$41,304.00",3
"$41,305.00","$41,305.00",3
"$41,307.00","$41,307.00",8
"$41,308.00","$41,308.00",3
"$41,309.00","$41,309.00",7
"$41,310.00","$41,310.00",8
"$41,311.00","$41,311.00",5
"$41,312.00","$41,312.00",5
"$41,313.00","$41,313.00",7
"$41,314.00","$41,314.00",5
"$41,315.00","$41,315.00",7
"$41,316.00","$41,316.00",5
"$41,317.00","$41,317.00",5
"$41,318.00","$41,318.00",5
"$41,319.00","$41,319.00",5
"$41,320.00","$41,320.00",4
"$41,321.00","$41,321.00",6
"$41,322.00","$41,322.00",10
"$41,323.00","$41,323.00",4
"$41,324.00","$41,324.00",10
"$41,325.00","$41,325.00",6
"$41,326.00","$41,326.00",4
"$41,327.00","$41,327.00",5
"$41,328.00","$41,328.00",10
"$41,329.00","$41,329.00",9
"$41,330.00","$41,330.00",3
"$41,331.00","$41,331.00",6
"$41,332.00","$41,332.00",8
"$41,333.00","$41,333.00",7
"$41,334.00","$41,334.00",4
"$41,335.00","$41,335.00",7
"$41,336.00","$41,336.00",11
"$41,337.00","$41,337.00",3
"$41,338.00","$41,338.00",5
"$41,339.00","$41,339.00",5
"$41,340.00","$41,340.00",4
"$41,341.00","$41,341.00",5
"$41,342.00","$41,342.00",6
"$41,343.00","$41,343.00",5
"$41,344.00","$41,344.00",7
"$41,345.00","$41,345.00",5
"$41,346.00","$41,346.00",6
"$41,347.00","$41,347.00",10
"$41,348.00","$41,348.00",12
"$41,349.00","$41,349.00",12
"$41,350.00","$41,350.00",8
"$41,351.00","$41,351.00",6
"$41,352.00","$41,352.00",12
"$41,353.00","$41,353.00",6
"$41,354.00","$41,354.00",7
"$41,355.00","$41,355.00",3
"$41,356.00","$41,356.00",3
"$41,357.00","$41,357.00",4
"$41,358.00","$41,358.00",5
"$41,359.00","$41,359.00",4
"$41,360.00","$41,360.00",11
"$41,361.00","$41,361.00",8
"$41,362.00","$41,362.00",6
"$41,363.00","$41,363.00",8
"$41,364.00","$41,364.00",6
"$41,365.00","$41,365.00",2
"$41,366.00","$41,366.00",3
"$41,367.00","$41,367.00",6
"$41,368.00","$41,368.00",5
"$41,369.00","$41,369.00",7
"$41,370.00","$41,370.00",8
"$41,371.00","$41,371.00",8
"$41,372.00","$41,372.00",5
"$41,373.00","$41,373.00",9
"$41,374.00","$41,374.00",2
"$41,375.00","$41,375.00",9
"$41,376.00","$41,376.00",10
"$41,377.00","$41,377.00",7
"$41,378.00","$41,378.00",4
"$41,379.00","$41,379.00",3
"$41,380.00","$41,380.00",5
"$41,381.00","$41,381.00",2
"$41,382.00","$41,382.00",5
"$41,383.00","$41,383.00",4
"$41,384.00","$41,384.00",10
"$41,385.00","$41,385.00",11
"$41,386.00","$41,386.00",6
"$41,387.00","$41,387.00",9
"$41,388.00","$41,388.00",6
"$41,389.00","$41,389.00",9
"$41,390.00","$41,390.00",9
"$41,391.00","$41,391.00",5
"$41,392.00","$41,392.00",7
"$41,393.00","$41,393.00",13
"$41,394.00","$41,394.00",6
"$41,395.00","$41,395.00",5
"$41,396.00","$41,396.00",5
"$41,397.00","$41,397.00",8
"$41,398.00","$41,398.00",2
"$41,399.00","$41,399.00",7
"$41,400.00","$41,400.00",6
"$41,401.00","$41,401.00",6
"$41,402.00","$41,402.00",7
"$41,403.00","$41,403.00",14
"$41,404.00","$41,404.00",8
"$41,405.00","$41,405.00",3
"$41,406.00","$41,406.00",5
"$41,407.00","$41,407.00",6
"$41,408.00","$41,408.00",6
"$41,409.00","$41,409.00",7
"$41,410.00","$41,410.00",11
"$41,411.00","$41,411.00",9
"$41,412.00","$41,412.00",5
"$41,413.00","$41,413.00",6
"$41,414.00","$41,414.00",8
"$41,415.00","$41,415.00",6
"$41,416.00","$41,416.00",9
"$41,417.00","$41,417.00",4
"$41,418.00","$41,418.00",4
"$41,419.00","$41,419.00",8
"$41,420.00","$41,420.00",2
"$41,421.00","$41,421.00",2
"$41,422.00","$41,422.00",7
"$41,423.00","$41,423.00",3
"$41,424.00","$41,424.00",5
"$41,425.00","$41,425.00",14
"$41,426.00","$41,426.00",7
"$41,427.00","$41,427.00",7
"$41,428.00","$41,428.00",5
"$41,429.00","$41,429.00",6
"$41,430.00","$41,430.00",3
"$41,431.00","$41,431.00",3
"$41,432.00","$41,432.00",2
"$41,433.00","$41,433.00",7
"$41,434.00","$41,434.00",11
"$41,435.00","$41,435.00",3
"$41,436.00","$41,436.00",4
"$41,437.00","$41,437.00",5
"$41,438.00","$41,438.00",7
"$41,439.00","$41,439.00",9
"$41,440.00","$41,440.00",7
"$41,441.00","$41,441.00",3
"$41,442.00","$41,442.00",9
"$41,443.00","$41,443.00",9
"$41,444.00","$41,444.00",7
"$41,445.00","$41,445.00",5
"$41,446.00","$41,446.00",7
"$41,447.00","$41,447.00",3
"$41,448.00","$41,448.00",4
"$41,449.00","$41,449.00",7
"$41,450.00","$41,450.00",11
"$41,451.00","$41,451.00",7
"$41,452.00","$41,452.00",9
"$41,453.00","$41,453.00",4
"$41,454.00","$41,454.00",8
"$41,455.00","$41,455.00",7
"$41,456.00","$41,456.00",3
"$41,457.00","$41,457.00",4
"$41,458.00","$41,458.00",7
"$41,459.00","$41,459.00",3
"$41,460.00","$41,460.00",7
"$41,461.00","$41,461.00",5
"$41,462.00","$41,462.00",5
"$41,463.00","$41,463.00",10
"$41,464.00","$41,464.00",4
"$41,465.00","$41,465.00",4
"$41,466.00","$41,466.00",4
"$41,467.00","$41,467.00",8
"$41,468.00","$41,468.00",4
"$41,469.00","$41,469.00",3
"$41,470.00","$41,470.00",9
"$41,471.00","$41,471.00",6
"$41,472.00","$41,472.00",8
"$41,473.00","$41,473.00",2
"$41,474.00","$41,474.00",10
"$41,475.00","$41,475.00",9
"$41,476.00","$41,476.00",9
"$41,477.00","$41,477.00",3
"$41,478.00","$41,478.00",7
"$41,479.00","$41,479.00",5
"$41,480.00","$41,480.00",4
"$41,481.00","$41,481.00",9
"$41,482.00","$41,482.00",8
"$41,483.00","$41,483.00",3
"$41,484.00","$41,484.00",9
"$41,485.00","$41,485.00",4
"$41,486.00","$41,486.00",6
"$41,487.00","$41,487.00",6
"$41,488.00","$41,488.00",8
"$41,489.00","$41,489.00",11
"$41,490.00","$41,490.00",7
"$41,491.00","$41,491.00",7
"$41,492.00","$41,492.00",6
"$41,493.00","$41,493.00",6
"$41,494.00","$41,494.00",5
"$41,495.00","$41,495.00",4
"$41,496.00","$41,496.00",10
"$41,497.00","$41,497.00",12
"$41,498.00","$41,498.00",7
"$41,499.00","$41,499.00",7
"$41,500.00","$41,500.00",6
"$41,501.00","$41,501.00",5
"$41,502.00","$41,502.00",11
"$41,503.00","$41,503.00",4
"$41,504.00","$41,504.00",3
"$41,505.00","$41,505.00",10
"$41,506.00","$41,506.00",3
"$41,507.00","$41,507.00",7
"$41,508.00","$41,508.00",8
"$41,509.00","$41,509.00",7
"$41,510.00","$41,510.00",6
"$41,511.00","$41,511.00",4
"$41,512.00","$41,512.00",10
"$41,513.00","$41,513.00",4
"$41,514.00","$41,514.00",4
"$41,515.00","$41,515.00",6
"$41,516.00","$41,516.00",5
"$41,517.00","$41,517.00",5
"$41,518.00","$41,518.00",7
"$41,519.00","$41,519.00",3
"$41,520.00","$41,520.00",7
"$41,521.00","$41,521.00",8
"$41,522.00","$41,522.00",4
"$41,523.00","$41,523.00",6
"$41,524.00","$41,524.00",6
"$41,525.00","$41,525.00",6
"$41,526.00","$41,526.00",13
"$41,527.00","$41,527.00",6
"$41,528.00","$41,528.00",7
"$41,529.00","$41,529.00",11
"$41,530.00","$41,530.00",4
"$41,531.00","$41,531.00",7
"$41,532.00","$41,532.00",3
"$41,533.00","$41,533.00",8
"$41,534.00","$41,534.00",6
"$41,535.00","$41,535.00",7
"$41,536.00","$41,536.00",3
"$41,537.00","$41,537.00",7
"$41,538.00","$41,538.00",7
"$41,539.00","$41,539.00",3
"$41,540.00","$41,540.00",8
"$41,541.00","$41,541.00",4
"$41,542.00","$41,542.00",3
"$41,543.00","$41,543.00",3
"$41,544.00","$41,544.00",7
"$41,545.00","$41,545.00",7
"$41,546.00","$41,546.00",4
"$41,547.00","$41,547.00",7
"$41,548.00","$41,548.00",4
"$41,549.00","$41,549.00",7
"$41,550.00","$41,550.00",5
"$41,551.00","$41,551.00",7
"$41,552.00","$41,552.00",9
"$41,553.00","$41,553.00",9
"$41,554.00","$41,554.00",4
"$41,555.00","$41,555.00",6
"$41,556.00","$41,556.00",5
"$41,557.00","$41,557.00",2
"$41,558.00","$41,558.00",4
"$41,559.00","$41,559.00",5
"$41,560.00","$41,560.00",8
"$41,561.00","$41,561.00",8
"$41,562.00","$41,562.00",9
"$41,563.00","$41,563.00",5
"$41,564.00","$41,564.00",6
"$41,565.00","$41,565.00",7
"$41,566.00","$41,566.00",3
"$41,567.00","$41,567.00",4
"$41,568.00","$41,568.00",9
"$41,569.00","$41,569.00",9
"$41,570.00","$41,570.00",5
"$41,571.00","$41,571.00",3
"$41,572.00","$41,572.00",5
"$41,573.00","$41,573.00",5
"$41,574.00","$41,574.00",7
"$41,575.00","$41,575.00",7
"$41,576.00","$41,576.00",6
"$41,577.00","$41,577.00",8
"$41,578.00","$41,578.00",5
"$41,579.00","$41,579.00",4
"$41,580.00","$41,580.00",3
"$41,581.00","$41,581.00",3
"$41,582.00","$41,582.00",2
"$41,583.00","$41,583.00",6
"$41,584.00","$41,584.00",3
"$41,585.00","$41,585.00",4
"$41,586.00","$41,586.00",9
"$41,587.00","$41,587.00",5
"$41,588.00","$41,588.00",5
"$41,589.00","$41,589.00",6
"$41,590.00","$41,590.00",9
"$41,591.00","$41,591.00",2
"$41,592.00","$41,592.00",8
"$41,593.00","$41,593.00",8
"$41,594.00","$41,594.00",3
"$41,595.00","$41,595.00",4
"$41,596.00","$41,596.00",8
"$41,597.00","$41,597.00",3
"$41,598.00","$41,598.00",5
"$41,599.00","$41,599.00",2
"$41,600.00","$41,600.00",9
"$41,601.00","$41,601.00",5
"$41,602.00","$41,602.00",5
"$41,603.00","$41,603.00",9
"$41,604.00","$41,604.00",11
"$41,605.00","$41,605.00",3
"$41,606.00","$41,606.00",8
